,id,date,rawContent,cleaned_content,english_relative_frequency
2,1743,2022-03-06 18:54:26+00:00,"Just posted a photo @ Marin Fisheries Academy, Chittgong https://t.co/RSuCwd7b9x",just posted a photo marin fisheries academy chittgong,0.75
35,7504,2022-08-24 02:50:28+00:00,"Just posted a photo @ Potenga Sea Beach, Chattogram https://t.co/5nBSCnXGBe",just posted a photo potenga sea beach chattogram,0.75
14,2997,2022-04-15 11:42:16+00:00,Just posted a photo @ Juidondi Anwara Chittagong https://t.co/ojSwkkLFSy,just posted a photo juidondi anwara chittagong,0.7142857142857143
28,169,2022-01-04 03:09:42+00:00,"Saito is Coin of the Day on LunarCrush!

Galaxy Score™ 64/100
AltRank™ 178/3443
Price $0.09  -1.93%  

View real-time Saito metrics at https://t.co/hfZ4cavfp6 https://t.co/hfZ4cavfp6",saito is coin of the day on lunarcrush galaxy score 64100 altrank 1783443 price 0 09 1 93 view real time saito metrics at,0.7777777777777778
31,6294,2022-07-28 03:55:30+00:00,Alhamdulillah. The dream will never end @ Research Lab Chattogram https://t.co/93r3jH5nA6,alhamdulillah the dream will never end research lab chattogram,0.7777777777777778
4,6881,2022-08-10 18:21:45+00:00,"Just posted a photo @ Foy's Lake, Kulshi, Chittagong https://t.co/nlZzH9l9JT",just posted a photo foys lake kulshi chittagong,0.75
22,1786,2022-03-07 08:39:30+00:00,"A great venture taken by SPS (@bewithsps) to help Dipa in her education. 🚩🚩

Jayatu SPS🙏
Be with SPS💪💝
Details:https://t.co/j9INWXfvib https://t.co/KntvwCENCl",a great venture taken by sps to help dipa in her education jayatu sps be with sps details,0.7222222222222222
14,4466,2022-06-03 05:25:06+00:00,All the fugding time https://t.co/3kZLqo8ewW,all the fugding time,0.75
13,219,2022-01-06 03:20:16+00:00,"Uniswap is Coin of the Day on LunarCrush!

Galaxy Score™ 61/100
AltRank™ 136/3442
Price $16.80  -9.65%  

View real-time Uniswap metrics at https://t.co/erW3h7Xle4 https://t.co/erW3h7Xle4",uniswap is coin of the day on lunarcrush galaxy score 61100 altrank 1363442 price 16 80 9 65 view real time uniswap metrics at,0.7777777777777778
34,6911,2022-08-10 10:29:45+00:00,"16 Dec in CRB, Chittagong https://t.co/jHhcvv96uP",16 dec in crb chittagong,0.75
5,596,2022-01-23 14:35:55+00:00,"Just posted a photo @ Halishahar, Shabujbag, Chittagong https://t.co/sztlgc5sJY",just posted a photo halishahar shabujbag chittagong,0.7142857142857143
