,id,date,rawContent,cleaned_content,english_relative_frequency
52,5589,2022-07-03 02:32:16+00:00,"2022-22 Year Launching Ceremony of D3282 held on July 2, 2022 with presence of PRIP Holger Knaack and 600 plus Rotary leaders.
#ImagineRotary
#dg1920khairul @ Raddison Blu Chittagong Bay View https://t.co/GEVWjYrSAt",2022 22 year launching ceremony of d3282 held on july 2 2022 with presence of prip holger knaack and 600 plus rotary leaders raddison blu chittagong bay view,0.8181818181818182
19,2639,2022-04-02 17:40:13+00:00,"Just posted a photo @ Raozan, Chittagong, Bangladesh https://t.co/LrJjpeCOGx",just posted a photo raozan chittagong bangladesh,0.8571428571428571
48,6925,2022-08-10 06:57:30+00:00,Just posted a photo @ Shah Amanat International Airport https://t.co/ICSqor61gm,just posted a photo shah amanat international airport,0.875
15,1621,2022-03-01 11:06:07+00:00,Just posted a photo @ Bandarban https://t.co/gVQmfVnQCw,just posted a photo bandarban,0.8
32,6764,2022-08-08 12:04:30+00:00,"Just posted a photo @ Sitakunda, Chittagong. https://t.co/gGEp14vaF7",just posted a photo sitakunda chittagong,0.8333333333333334
8,6993,2022-08-12 17:39:17+00:00,"Just posted a photo @ Switch Park,panshlish,chittagong. https://t.co/U5VrDofWBm",just posted a photo switch parkpanshlishchittagong,0.8333333333333334
5,7027,2022-08-13 14:48:29+00:00,Just posted a photo @ Patenga Sea Beach https://t.co/6fDQmMLXEp,just posted a photo patenga sea beach,0.8571428571428571
0,4271,2022-05-28 22:21:54+00:00,UCL night at Zero Point CU! https://t.co/Zur3tTXNri,ucl night at zero point cu,0.8333333333333334
6,2218,2022-03-20 20:20:49+00:00,@Beingrealbeing Actually you are jachi Ki Rani god bless you...,actually you are jachi ki rani god bless you,0.8888888888888888
33,7177,2022-08-16 04:20:44+00:00,Just posted a photo @ Foy's Lake https://t.co/ttY48yOGM3,just posted a photo foys lake,0.8333333333333334
