,date,content,cleaned_content
785,2022-05-20 08:23:44+00:00,Double digits whoop @louisemcsharry !! https://t.co/Z1rPoJHMWt,double digits whoop
786,2022-05-20 08:23:43+00:00,Na manzoor  #امپورٹڈ_حکومت_نامنظور,na manzoor
787,2022-05-20 08:23:42+00:00,Texas Mac is a noticeable difficulty spike from Nick Bruiser. https://t.co/bK0nXLun7Y,texas mac is noticeable difficulty spike nick bruiser
788,2022-05-20 08:23:41+00:00,"Everton’s win last night does change things. They’re safe so now Arsenal have something to play for but Everton don’t. So let’s assume, Arsenal win.

We need 3 pts, one point would do but 3 pts would be better. Sunday will still be nail biter. 

#COYS #THFC",everton s win last night does change things they re safe so now arsenal have something play but everton don t so let s assume arsenal win we need 3 pts one point would do but 3 pts would be better sunday will still be nail biter
789,2022-05-20 08:23:40+00:00,Feels like a point deduction for Everton if you ask me...,feels like point deduction everton if you ask me
790,2022-05-20 08:23:39+00:00,#SummerChallenge #Fundraising event with SERVE. Sign up for the 4 Peaks Challenge on their website. https://t.co/ywhxzVFnHi,event with serve sign up 4 peaks challenge their website
791,2022-05-20 08:23:37+00:00,"@RadicalLib Typos are the cockroaches of the written word: omnipresent, and virtually ineliminable.",typos are cockroaches written word omnipresent virtually ineliminable
792,2022-05-20 08:23:35+00:00,About right 🤣 @TamsellicsonIII @TadhgHickey https://t.co/O7pn6mMd1l,about right
793,2022-05-20 08:23:34+00:00,https://t.co/INdqEsWDEP,
794,2022-05-20 08:23:34+00:00,"Seeing a lot of @FlicktoMedia delegators switching to my pool EASY1.

Welcome everybody! Plenty of space!

#StrongerTogether #EASY1 Stake Pool

Your support will help @Argus_NFT growth. What's @Argus_NFT you say?

👇 https://t.co/SHOkyl1lny",seeing lot delegators switching my pool easy1 welcome everybody plenty space stake pool your support will help growth whats you say
795,2022-05-20 08:23:32+00:00,@DettoriJane How's the other half hahaha 😆,hows other half hahaha
796,2022-05-20 08:23:32+00:00,@kittynistiofain @DMCD04788748 @Independent_ie my central point is nothing is free in life. We have people on here will say everything should be free. My point is this started re Doctors and nursing(a relatively new degree here) Every year post exams we hear of theyre mass departure despite vacancies here. After their Free ed,my central point is nothing is free life we have people here will say everything should be free my point is this started re doctors nursing relatively new degree here every year post exams we hear theyre mass departure despite vacancies here after their free ed
797,2022-05-20 08:23:30+00:00,@rabbitholer Well I’m pretty sure it is! See it as pre birthday celebrations! Like the queen…,well i m pretty sure it is see it as pre birthday celebrations like queen
798,2022-05-20 08:23:28+00:00,@Robinste11 @tommytickover @KimTurn13719507 @chrissies141 @mcinnes003 @KelvinBessant @stuart_oldroyd @GillAndOscar @TCA7X @saintylgirl1972 @PhilBemmygas Good morning Terry xx,good morning terry xx
799,2022-05-20 08:23:26+00:00,"@brianymoran @PatKennyNT @mannixflynn @MartinaCallanan @DubCityCouncil @GalwayCoCo No evidence for that, no?",no evidence that no
800,2022-05-20 08:23:24+00:00,"Yes could be the end of democracy in the UK
No one would trust politicians any more https://t.co/qwVh8mnQx6",yes could be end democracy uk no one would trust politicians any more
801,2022-05-20 08:23:21+00:00,@utdreport Look like cartel members,look like cartel members
802,2022-05-20 08:23:21+00:00,@bow29820140 Good morning my friend xx https://t.co/lEuIqhf7Bf,good morning my friend xx
803,2022-05-20 08:23:20+00:00,Me and this cat have just been chilling out,me this cat have just been chilling out
804,2022-05-20 08:23:17+00:00,@Danny_EFC6 @Carra23 I think we’re stuck with them until their hard drives get checked,i think we re stuck with them until their hard drives get checked
805,2022-05-20 08:23:17+00:00,"@LidiaInfanteM Hey, I'm not an Android user, but I deal with Samsung devices for work, and they are worth every penny. If my ecosystem wasn't so tied up to Apple (😐), I would have definitely chosen a Samsung (Galaxy S22 Ultra or the Fold)",hey im not android user but i deal with samsung devices work they are worth every penny if my ecosystem wasnt so tied up apple i would have definitely chosen samsung galaxy s22 ultra or fold
806,2022-05-20 08:23:16+00:00,"Friday - Boys’ cricket: First Form XI v High School (A, 2.30pm).",friday boys cricket first form xi v high school 2 30pm
807,2022-05-20 08:23:12+00:00,@abzahafz ആൾവേയ്സ്‌♥️,
808,2022-05-20 08:23:11+00:00,"Dublin just can't reel their neck in can they. Whilst they're co guarantors of the Belfast agreement, as far as I know the Stormont Assembly is none of their business

Taoiseach to meet NI political and business leaders https://t.co/51xbRA9zqL via @rte",dublin just cant reel their neck can they whilst theyre co guarantors belfast agreement as far as i know stormont assembly is none their business taoiseach meet ni political business leaders via
809,2022-05-20 08:23:09+00:00,We will be honoured to have Atlas on Glow Nation Tomorrow. Big News coming. @GlowTokenLLC @JasonGlowV2MOD @LegionGlowV2 https://t.co/FrWI4vXE60,we will be honoured have atlas glow nation tomorrow big news coming
810,2022-05-20 08:23:08+00:00,Spain braces for intense heatwave with temperatures to exceed 42C (via @IrishTimes) https://t.co/fQLOFmG6oo,spain braces intense heatwave with temperatures exceed 42c via
811,2022-05-20 08:23:04+00:00,these 8 minutes are going so slow,these 8 minutes are going so slow
812,2022-05-20 08:23:02+00:00,@lazlopuskas @Independent_ie Disgraceful government,disgraceful government
813,2022-05-20 08:22:58+00:00,The Legacy team all looking fabulous at last night's All Ireland Marketing Awards! 💫🎉 @AimAwardsie https://t.co/4mZDLGdpkC,legacy team all looking fabulous at last nights all ireland marketing awards
814,2022-05-20 08:22:57+00:00,@nice175guy Good morning my friend. Thank you. Have a great day xx,good morning my friend thank you have great day xx
815,2022-05-20 08:22:56+00:00,@nft_eitzi Morning she is beautiful I love birds addicted to watching them I even have a little book 😅they make my Day 💚Happy Friday ✌️,morning she is beautiful i love birds addicted watching them i even have little book they make my day happy friday
816,2022-05-20 08:22:53+00:00,Automate your #betfair trading on #HorseRacing #Greyhound and #soccer using @Betextrader and @BetBotPRO. Free trial avaliable.,automate your trading using free trial avaliable
817,2022-05-20 08:22:52+00:00,"Friday - Boys' cricket: Second Form XI v Castleknock (A, 2.30pm).",friday boys cricket second form xi v castleknock 2 30pm
818,2022-05-20 08:22:51+00:00,@MikeHanley @NationalPartyIE @OConnorOisin @ladublinoise @JohnLahart ...and yields far better results,yields far better results
819,2022-05-20 08:22:50+00:00,"@jeuasommenulle From the, er, emphatic nature of your denial, I now have a nasty feeling that this in France...",er emphatic nature your denial i now have nasty feeling that this france
820,2022-05-20 08:22:48+00:00,"@Howtobeboth22 The pain of knowing that your own family didn't love you, didn't protect you, and actively abused you, is horrific. It is an unnatural grief. I understand.",pain knowing that your own family didnt love you didnt protect you actively abused you is horrific it is unnatural grief i understand
821,2022-05-20 08:22:48+00:00,"@UnityakaAontu @rtenews I love all the conspiracy stuff people are replying with but the bottom line is, people love gossip. Look at all the reality TV people watch these days. Think back to the OJ trial, nobody here knew who he was but it was wall to wall coverage and everyone had an opinion. 🤷🏻‍♂️",i love all conspiracy stuff people are replying with but bottom line is people love gossip look at all reality tv people watch these days think back oj trial nobody here knew who he was but it was wall wall coverage everyone had opinion
822,2022-05-20 08:22:47+00:00,@RealismSupport @PMc276 @essencetone43 @Matthew56292321 @Sledgr @Independent_ie @BallyBoy1987 Lots of people on this thread said it was a joke. Are jokes not meant to be funny? Silly me if I got that wrong.,lots people this thread said it was joke are jokes not meant be funny silly me if i got that wrong
823,2022-05-20 08:22:45+00:00,@LeighDoris32 *it's,its
824,2022-05-20 08:22:43+00:00,@timfowler49 @PMbythesea @campbellclaret You understand Viera is in work and this absolute bellend comes up and starts abusing him in his place of work. If you worked and someone came to your place of work and started abusing you what would you do.,you understand viera is work this absolute bellend comes up starts abusing him his place work if you worked someone came your place work started abusing you what would you do
825,2022-05-20 08:22:42+00:00,When you do breakfast in style of a Friday @DublinOneHotel1  part of @clistehosp #breakfast https://t.co/3R5TMSlwGH,when you do breakfast style friday part
826,2022-05-20 08:22:42+00:00,@DavidGHFrost @spikedonline https://t.co/ZlhuUZ3yPX,
827,2022-05-20 08:22:40+00:00,The staff at @DubCityCouncil have put in an enormous effort over the past couple of months to make Capel Street traffic-free. From getting local residents and businesses on-board to facing down legal threats. Bualadh bos! https://t.co/FY2D0g8gyh,staff at have put enormous effort over past couple months make capel street traffic free getting local residents businesses board facing down legal threats bualadh bos
828,2022-05-20 08:22:40+00:00,@B8290157 Good morning Andy. Friday yay 😀 xx,good morning andy friday yay xx
829,2022-05-20 08:22:40+00:00,Enerjine saglik @vedatmilor abi ❤️ https://t.co/vhpqTcfbDP,enerjine saglik abi
830,2022-05-20 08:22:37+00:00,"4 Alma Court , Ranelagh, Dublin 6 ⇨ €630,000 | 3 Bed House 107.5 m² / 1157 .. | https://t.co/kQlHFsfl8w | #dublin #ranelagh",4 alma court ranelagh dublin 6 630 000 3 bed house 107 5 m 1157
831,2022-05-20 08:22:34+00:00,@UAWeapons https://t.co/RlBS3yD00z,
832,2022-05-20 08:22:34+00:00,"I got clamped yesterday &amp; when I went out to me car I locked me self out of jasmines apartment (she was gone out) and I rang Mary to tell her and her response was “drive around to jas &amp; get her keys” being deadly serious, honestly 😂",i got clamped yesterday amp when i went out me car i locked me self out jasmines apartment she was gone out i rang mary tell her her response was drive around jas amp get her keys being deadly serious honestly
833,2022-05-20 08:22:34+00:00,@JMPhotoDub You're my friend like that,youre my friend like that
834,2022-05-20 08:22:32+00:00,"@SueseyStreet Sadly, I’d need both. Absolutely adore both. ❤️",sadly i d need both absolutely adore both
835,2022-05-20 08:22:30+00:00,@KtTup When you realise you need to go the bathroom and thus miss the call entirely,when you realise you need go bathroom thus miss call entirely
836,2022-05-20 08:22:29+00:00,@MikeHanley @NationalPartyIE @OConnorOisin @ladublinoise @JohnLahart So u wish to violently suffocate views that don't correspond to ur views instead of opening a dialogue &amp; asking for the evidence? How do you think that'll work? Ur kind of rhetoric produces violence against our fellow man. Mature and balanced debate is what intelligent adults do.,so u wish violently suffocate views that dont correspond ur views instead opening dialogue amp asking evidence how do you think thatll work ur kind rhetoric produces violence against our fellow man mature balanced debate is what intelligent adults do
837,2022-05-20 08:22:28+00:00,@pinkturbo10 @Foxigav @DaveBassHassett @dutchyireland Thinking of a whats app group to keep everyone up to speed. @calo1989 agrees he’s box office,thinking whats app group keep everyone up speed agrees he s box office
838,2022-05-20 08:22:28+00:00,@voteforhilary Government party's would be my guess 😏,government partys would be my guess
839,2022-05-20 08:22:27+00:00,"O ruim de você estudar pela manha, é que você é obrigado a socializar com as pessoas.",o ruim de voc estudar pela manha que voc obrigado socializar com as pessoas
840,2022-05-20 08:22:27+00:00,"@lesiavasylenko Russia, 

Before this war started I gave you the benefit of the doubt....

You will never be forgiven for this.",russia before this war started i gave you benefit doubt you will never be forgiven this
841,2022-05-20 08:22:24+00:00,"അച്ചാറിട്ട മാങ്ങയെ‌ പച്ചമാങ്ങയാണന്ന് തെറ്റിദ്ധരിച്ചുള്ള അപ്രോച്‌ ആണ്‌ തെറ്റ്‌, അച്ചാറിട്ട മാങ്ങയ്ക്കൊരിക്കലും പച്ചമാങ്ങയാകാനോ ആക്കാനോ പറ്റില്ലെന്നുള്ള യാഥാർത്ഥ്യം ആദ്യമേ മനസിലാക്കിയാൽ ഒരുപാട്‌ പ്രശ്നങ്ങളിൽ തലയിടാതെയിരിക്കാനാവും...",
842,2022-05-20 08:22:22+00:00,🥹 https://t.co/DHHOGD01Qn,
843,2022-05-20 08:22:20+00:00,"@KennethB25599 @IssaEzzeddine1 @AssalRad Nicely sidestepped the question there i see, nothing new on the US it is responsible for constant wrongs none more so than the invasion of Iraq based on a lie. I ask again do you think russias invasion is justified?",nicely sidestepped question there i see nothing new us it is responsible constant wrongs none more so than invasion iraq based lie i ask again do you think russias invasion is justified
844,2022-05-20 08:22:19+00:00,@LeighDoris32 But what if its a birthday present??,but what if its birthday present
845,2022-05-20 08:22:18+00:00,@davethespread @CarolKettley Good morning Dave. How are you xx,good morning dave how are you xx
846,2022-05-20 08:22:18+00:00,"The 1992 right to travel referendum, which passed easily on 62% 26 yrs before we legalized abortion here, said so much about the Irish.

Abortion? Do whatever you want. Just not here in front of the neighbours. Because that’s what really matters in Ireland. https://t.co/ut0t2MhsNB",1992 right travel referendum which passed easily 62 26 yrs before we legalized abortion here said so much about irish abortion do whatever you want just not here front neighbours because that s what really matters ireland
847,2022-05-20 08:22:16+00:00,@sophawfc yep!,yep
848,2022-05-20 08:22:16+00:00,"S/o sound please send me text of this 
Menstrual leave is a great idea on paper, but it just won’t work for most women... - https://t.co/oyYVgejTdq https://t.co/66B5gAkvwE",s o sound please send me text this menstrual leave is great idea paper but it just won t work most women
849,2022-05-20 08:22:14+00:00,"Listening to a lot of Billy Ocean this morning, an 80s banger merchant if ever I heard one. https://t.co/vqHMAGLodo",listening lot billy ocean this morning 80s banger merchant if ever i heard one
850,2022-05-20 08:22:13+00:00,@BigPuss24 They play wound up often as it is.,they play wound up often as it is
851,2022-05-20 08:22:11+00:00,@MiseryVulture oh god i hate the bay (i love the bay i need to rewatch the bay),oh god i hate bay i love bay i need rewatch bay
852,2022-05-20 08:22:07+00:00,@RichardPitman12 @willwilson100 Quite literally hundreds around where I live,quite literally hundreds around where i live
853,2022-05-20 08:22:07+00:00,Walked around Parnell sq Bolton St Dominic St Granby Row area last night - so many buildings empty and in bad repair -one huge Georgian building for sale but approved for education purposes - just change it and convert to public housing @frankmcdonald60 @johncreedon @BarryCreed,walked around parnell sq bolton st dominic st granby row area last night so many buildings empty bad repair one huge georgian building sale but approved education purposes just change it convert public housing
854,2022-05-20 08:22:06+00:00,@CarolKettley 😘😘😘,
855,2022-05-20 08:22:06+00:00,"@highlands0011 @rtenews No it doesn’t seem weird. Shit happens, and we learn about it.",no it doesn t seem weird shit happens we learn about it
856,2022-05-20 08:22:04+00:00,"Where are they now? Gadwa's second foal by Night Of Thunder @tatts_ireland @Goresbridge2yos made €270,000 yesterday to @JoeFoleyBally 💸 here she is in training as a 3yo ⬇️ (I feel old!) https://t.co/ZfdATJhaaS",where are they now gadwas second foal by night thunder made 270 000 yesterday here she is training as 3yo i feel old
857,2022-05-20 08:22:04+00:00,@nevprendeville OH NO,oh no
858,2022-05-20 08:22:03+00:00,@scotwilliams Did anyone else notice that Everton time wasted about a 1.5 mins of the 7 added and ref still blew it up early?,did anyone else notice that everton time wasted about 1 5 mins 7 added ref still blew it up early
859,2022-05-20 08:22:03+00:00,"We're 3 DAYS out ⏰ Our winner will be in conversation at 6pm GMT on Monday 23rd - the first 100 ticket holders will receive a signed copy of the winning title - Book your FREE ticket now! https://t.co/nnNOHDMYlc
@DubCityCouncil @dubcilib @DublinCityofLit @ILFDublin #DubLitAward https://t.co/e7gaxBlbNd",were 3 days out our winner will be conversation at 6pm gmt monday 23rd first 100 ticket holders will receive signed copy winning title book your free ticket now
860,2022-05-20 08:22:01+00:00,"@DiarmaidOCon @GerHerbert1 Not sure what the point is youre trying to make, we are at max capacity with cars in the city, we need alternative solutions, one solution is, get more people onto bikes. I have a car I  commute by bike but the infrastructure is shit and I've been knocked down 3 times in 2 years",not sure what point is youre trying make we are at max capacity with cars city we need alternative solutions one solution is get more people onto bikes i have car i commute by bike but infrastructure is shit ive been knocked down 3 times 2 years
861,2022-05-20 08:22:01+00:00,"@aaronandleana Hi John, thank you for making us aware. I cannot view images on a public post unfortunately. However, please note any text with a link would not be from PTSB. Thanks, Lauren.",hi john thank you making us aware i cannot view images public post unfortunately however please note any text with link would not be ptsb thanks lauren
862,2022-05-20 08:21:59+00:00,😂😂😂 https://t.co/MD33PpFfOn,
863,2022-05-20 08:21:57+00:00,"Soft life, soft life…sha maa je gbese!",soft life soft life sha maa je gbese
864,2022-05-20 08:21:57+00:00,@sorchaoconnor @humblecrumble @CunninghamLaura @AsthmaIreland Thank you!,thank you
865,2022-05-20 08:21:56+00:00,@AndyMurton1 😂😂. Good morning Andy,good morning andy
866,2022-05-20 08:21:50+00:00,"Cork City drug task force tackles heroin scourge,one animal bar at a time https://t.co/owCLRoe69s",cork city drug task force tackles heroin scourge one animal bar at time
867,2022-05-20 08:21:46+00:00,@saintdougie 😂😂😂. Happy Friday Dougie xx,happy friday dougie xx
868,2022-05-20 08:21:45+00:00,"Will there be opt-outs for parents or schools from sex education @NormaFoleyTD1? I'd suggest a complaint is made by @CarrollJennifer to the chair for failing to discipline a TD who blocked the legitimate business of committee in refusing to answer

https://t.co/VVllnXt0Id",will there be opt outs parents or schools sex education id suggest complaint is made by chair failing discipline td who blocked legitimate business committee refusing answer
869,2022-05-20 08:21:44+00:00,"@YourDailyDOHs When they were through on goal and the linesman called it back to the valleys 18 yard box effectively, not sure what was going on there 😂 and dont even know what the red card was for either",when they were through goal linesman called it back valleys 18 yard box effectively not sure what was going there dont even know what red card was either
870,2022-05-20 08:21:42+00:00,Had downloaded developer's Bartra's immigrant investor scheme's brochure for my story which I did a couple of weeks ago. Now they think I'm a rich man and email me. https://t.co/CCSNNVv2pg,had downloaded developers bartras immigrant investor schemes brochure my story which i did couple weeks ago now they think im rich man email me
871,2022-05-20 08:21:40+00:00,"@PaulMul33500919 @rtenews And that leftist rag, the Business Insider. They’re all in on it. Weird

https://t.co/0AjjS1u6aP",that leftist rag business insider they re all it weird
872,2022-05-20 08:21:38+00:00,"I was delighted to talk with the team @NCH_Music about the role music plays in my life personally and professionally, and why the #CreativeLab programme means so much to us @Accenture_Irl #music 🎼 https://t.co/k2IZkgCXLy",i was delighted talk with team about role music plays my life personally professionally why programme means so much us
873,2022-05-20 08:21:36+00:00,"@KennyredsG @AlisonGilliland @DubCityCouncil @DCCTraffic Ah so nothing to do with Capel st? 

I drove northbound on church st a week ago and it was two lanes. You sure you know the area?",ah so nothing do with capel st i drove northbound church st week ago it was two lanes you sure you know area
874,2022-05-20 08:21:36+00:00,"1 in 4, or 281,000 children are living in households where their parents are living in a state of chronic housing stress – constantly worried about how they will afford the rent or will they even have a home in a few months or next year
https://t.co/yf8C3xV11m",1 4 or 281 000 children are living households where their parents are living state chronic housing stress constantly worried about how they will afford rent or will they even have home few months or next year
875,2022-05-20 08:21:33+00:00,@uncle_toye But mine is longer na.,but mine is longer na
876,2022-05-20 08:21:32+00:00,@Aldi_Ireland Are they still being produced in India? We make some good hurleys in Ireland....,are they still being produced india we make some good hurleys ireland
877,2022-05-20 08:21:32+00:00,The rich get richer😡 https://t.co/kCi4qpwhjT,rich get richer
878,2022-05-20 08:21:32+00:00,@Cx3650 😂😂. Happy Friday lovely xx,happy friday lovely xx
879,2022-05-20 08:21:31+00:00,I tried not to miss his annual Olympia gig around this time each year but it got to the stage where he’d make everyone stand up and sit down if they’d bought x album he’d done. He’d then admonish those who remained standing. AND then didn’t want to play  one of his Fr Ted hits.,i tried not miss his annual olympia gig around this time each year but it got stage where he d make everyone stand up sit down if they d bought x album he d done he d then admonish those who remained standing then didn t want play one his fr ted hits
880,2022-05-20 08:21:31+00:00,Irish festivals sign up to campaign aimed at tackling sexual violence (via @thejournal_ie) https://t.co/peBDxk7A3N,irish festivals sign up campaign aimed at tackling sexual violence via
881,2022-05-20 08:21:29+00:00,@Tiozao_RN @paullamartins06 @Muriloxau @matheusleal1 @TozzaFla,
882,2022-05-20 08:21:28+00:00,Love it! 😍 https://t.co/12A8TGJXFw,love it
883,2022-05-20 08:21:25+00:00,En sevdigim film orumcek adam https://t.co/bM0gAERdEz https://t.co/1vGEokBfQA,en sevdigim film orumcek adam
884,2022-05-20 08:21:25+00:00,@noriordan Minus points for Bohs and Shels sponsors mixed up haha,minus points bohs shels sponsors mixed up haha
885,2022-05-20 08:21:23+00:00,@TadghMurphy10 @CellaH26 How does uk rejoining SM end NI?,how does uk rejoining sm end ni
886,2022-05-20 08:21:22+00:00,@Colmohh So 19th Century!,so 19th century
887,2022-05-20 08:21:22+00:00,"Lieo Sums:
State ownership of a constitutionally secular medical facility = ""perfect"" 
Handing a billion+ euro cash cow to religious order with proven track record of abuse, child murder and cover up = very very good. 
Apparently https://t.co/8NiuOjKstJ",lieo sums state ownership constitutionally secular medical facility perfect handing billion euro cash cow religious order with proven track record abuse child murder cover up very very good apparently
888,2022-05-20 08:21:19+00:00,😂🤣😂 https://t.co/5yx3pvx2hI,
889,2022-05-20 08:21:19+00:00,@HillMcel This is the proof you needed then ☺️,this is proof you needed then
890,2022-05-20 08:21:18+00:00,"@jamieoliver @ciananbrennan @BorisJohnson Maybe, use your experience to protest on employment laws re an adequate living wage and proper redundancy payments. Might help alleviate the cost of living crisis for many.",maybe use your experience protest employment laws re adequate living wage proper redundancy payments might help alleviate cost living crisis many
891,2022-05-20 08:21:17+00:00,Never have I ever used Kevin Street library but that all changes TODAY!,never have i ever used kevin street library but that all changes today
892,2022-05-20 08:21:17+00:00,@elonmusk Keep Going...let them have The Boing....The Dreamliner has chrashed.....now it's all about The Streamliner 😁😇,keep going let them have boing dreamliner has chrashed now its all about streamliner
893,2022-05-20 08:21:16+00:00,@SaMiWa1888 @derekclarksport @paulthetim Loads of water in stadium. I never noticed anyone that never had 3 bottles at least.,loads water stadium i never noticed anyone that never had 3 bottles at least
894,2022-05-20 08:21:15+00:00,@seedgolfco Rory McIlroy -8,rory mcilroy 8
895,2022-05-20 08:21:14+00:00,@WtH_0803 @ArendJanKamp En ga jij vooral iets zinnigs bijdragen. Als taal Azië spelen je grootste prestatie van de dag is.,en ga jij vooral iets zinnigs bijdragen als taal azi spelen je grootste prestatie van de dag is
896,2022-05-20 08:21:14+00:00,"@davidcochrane Fake news, I'm afraid. https://t.co/eBb35VxZOt",fake news im afraid
897,2022-05-20 08:21:12+00:00,"@donna_cooney1 @think_or_swim Whilst the 👆🏻 📸 is positive, the removal of the private car from public space in Dublin (and elsewhere) needs to be reallocated/managed in an equitable manner and not just the ‘flat white oat milk classes’, ‘slow foodies’, or for a private business.",whilst is positive removal private car public space dublin elsewhere needs be reallocated managed equitable manner not just flat white oat milk classes slow foodies or private business
898,2022-05-20 08:21:12+00:00,Cong’s loss is Kilkenny’s gain as Andrew Phelan is moving from @ashfordcastle to @LyrathEstate #hotels,cong s loss is kilkenny s gain as andrew phelan is moving
899,2022-05-20 08:21:11+00:00,"@RonPatton1 @trussliz @10DowningStreet Biden already said this, Pelosi is simply reminding the bloated Wurzel",biden already said this pelosi is simply reminding bloated wurzel
900,2022-05-20 08:21:11+00:00,"@ThierryEnric14 23/24?
Ufff esta cuenta ya me tiene bastante harto... 👋🏼 💨",23 24 ufff esta cuenta ya me tiene bastante harto
901,2022-05-20 08:21:10+00:00,"💬 ""It's been an emotional rollercoaster, but a massive shoutout to my family back home.""

After missing the Olympics due to injury, @nizzlewilliams is back representing @BlackFerns on the global stage 🥰

#HSBC7s | #France7s https://t.co/TBVNbJGInO",its been emotional rollercoaster but massive shoutout my family back home after missing olympics due injury is back representing global stage
902,2022-05-20 08:21:09+00:00,#Ireland #wildatlanticway #adventure https://t.co/2dHV3dOB65,
903,2022-05-20 08:21:09+00:00,@Danny_EFC6 @Carra23 We’d have to have a whopper transfer fee on top to get rid of that nonce 😅😅,we d have have whopper transfer fee top get rid that nonce
904,2022-05-20 08:21:08+00:00,"@justrena They'd have to be, to put quite so much effort into this.",theyd have be put quite so much effort into this
905,2022-05-20 08:21:08+00:00,@1rightknee Good morning John. Happy Friday xx,good morning john happy friday xx
906,2022-05-20 08:21:08+00:00,We wish our #radiation therapist #RTT colleagues in Australia a successful conference 👇🏻#jealous https://t.co/r8rf3wuJLV,we wish our therapist colleagues australia successful conference
907,2022-05-20 08:21:07+00:00,Ooooh I got sent some new equipment from @TrustGaming 😍🤩 going to open it up on stream tonight! @LegionArenaGG https://t.co/kHt4FCoV6L,ooooh i got sent some new equipment going open it up stream tonight
908,2022-05-20 08:21:06+00:00,"For the day that's in it FOCLACH 116 - 4/6
💛⬛⬛💛⬛
💛💛💛⬛⬛
⬛💛⬛☘️☘️
☘️☘️☘️☘️☘️",day thats it foclach 116 4 6
909,2022-05-20 08:21:04+00:00,"@PMc276 @normaburke @essencetone43 @Matthew56292321 @Sledgr @Independent_ie @BallyBoy1987 Nobody said it was funny. Are you hard of reading, or are you looking for attention, like Norma?",nobody said it was funny are you hard reading or are you looking attention like norma
910,2022-05-20 08:21:02+00:00,I have a €200 cart on shein of holiday clothes I need to buy this month but I also missed 4 days of work bc I was dying sick so??? Maybe I’ll just go to lanzarote naked???,i have 200 cart shein holiday clothes i need buy this month but i also missed 4 days work bc i was dying sick so maybe i ll just go lanzarote naked
911,2022-05-20 08:21:00+00:00,Blocking key words is fine and all but I'd love to block a concept. Like thirst tweets,blocking key words is fine all but id love block concept like thirst tweets
912,2022-05-20 08:20:59+00:00,"Wordle 335 6/6

⬜🟨🟨⬜🟨
🟨🟩⬜🟩⬜
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",wordle 335 6 6
913,2022-05-20 08:20:58+00:00,@PistolPinki Good morning 🔫✌️have a good one,good morning have good one
914,2022-05-20 08:20:58+00:00,"Third viewing of Moffats #theTimetravelerswife last night. Cracking first ep. &amp; yes, very familiar territory for Steven but who better to do this?All the bits he used in who are there. Little red haired girl who waited.  The diary he gives her.Meeting in the wrong order.",third viewing moffats last night cracking first ep amp yes very familiar territory steven but who better do this all bits he used who are there little red haired girl who waited diary he gives her meeting wrong order
915,2022-05-20 08:20:56+00:00,@ccferrie @MartinaCallanan Mannixs hatred for everything bike is pathological.,mannixs hatred everything bike is pathological
916,2022-05-20 08:20:53+00:00,"From Valerie Catoire's gallery on NIA, for the bees on World Bee Day!  https://t.co/hrWNR8Olpf",valerie catoires gallery nia bees world bee day
917,2022-05-20 08:20:53+00:00,"It sounds fancier to say, “I’m out here chasing my #reverie” rather than a daydream. #vss365",it sounds fancier say i m out here chasing my rather than daydream
918,2022-05-20 08:20:53+00:00,@robertburke84 Disgraceful.  Holohan and Co. we're never fit for service,disgraceful holohan co were never fit service
919,2022-05-20 08:20:51+00:00,can’t wait to get stuck into a bottle of wine later and cry listening to Harry Styles’ new album,can t wait get stuck into bottle wine later cry listening harry styles new album
920,2022-05-20 08:20:48+00:00,"@FitzTechLawIE As a former @MHCLawyers partner, when I heard this news, as well as congratulating those from the cohort I knew from my time there, I really did punch the air.  Whether or not people admit it we all watch and observe when cohorts of partners don’t reflect well, the office itself",as former partner when i heard this news as well as congratulating those cohort i knew my time there i really did punch air whether or not people admit it we all watch observe when cohorts partners don t reflect well office itself
921,2022-05-20 08:20:47+00:00,"Had the pleasure of chatting to the fabulous Bronagh Gallagher (The Commitments, Pulp Fiction) at a screening of the brilliant film A Bump Along The Way where she was presented with the Maureen O'Hara award. Heard she's a massive fan of Baxter's Boys too 😉
@bronaghgall https://t.co/ISXbI1U0zI",had pleasure chatting fabulous bronagh gallagher commitments pulp fiction at screening brilliant film bump along way where she was presented with maureen ohara award heard shes massive fan baxters boys too
922,2022-05-20 08:20:44+00:00,@Stephen_C_Ward That should be staging a coup.  😅,that should be staging coup
923,2022-05-20 08:20:43+00:00,"@stevehendo07 @jonathanTighe78 Even if it’s Jack Byrne, setting up for a shot from 40 yards would be his first mistake in my opinion. Just my own view on it is that he is a couple of steps too deep &amp; as you say, his first movement isn’t forward towards the ball. The joys of being a keeper eh? 😅🤯",even if it s jack byrne setting up shot 40 yards would be his first mistake my opinion just my own view it is that he is couple steps too deep amp as you say his first movement isn t forward towards ball joys being keeper eh
924,2022-05-20 08:20:42+00:00,Was uo way to late last night watching the series finale of derry girls and I'm not ok.,was uo way late last night watching series finale derry girls im not ok
925,2022-05-20 08:20:41+00:00,"Takie tam. W pracy, w domu i na budowie.
I zachód słońca, który zafundował mi pan od szambo…😵‍💫🙈 https://t.co/NZ0MbUViv3",takie tam w pracy w domu i na budowie i zach d s o ca kt ry zafundowa mi pan od szambo
